sheet,source_row,model_code,remote_model,panel_model,source_text,remote_options,remote_classification,panel_options,panel_classification,row_classification
CO INV,675,FCFG60AV1V/RZFC60AGV19,,,"FCFG60AV1V / RZFC60AGV19 + BCR50GV 6.00
(2.60-6.30) 20,500
(8,900-21,500) Bộ",,NO_SOURCE_EVIDENCE,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
CO INV,679,FCFG71AV1V/RZFC71AGV19,,,"FCFG71AV1V / RZFC71AGV19 + BCR50GV 7.10
(3.20-8.00) 24,200
(10,900-27,300) Bộ",,NO_SOURCE_EVIDENCE,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
CO INV,683,FCFG85AV1V/RZFC85AV19,,,"FCFG85AV1V / RZFC85AV19 + BCR50GV 8.79
(4.20-10.00) 30,000
(14,300-34,100) Bộ",,NO_SOURCE_EVIDENCE,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,17,FCNQ13MV1/RNQ13MV1,BRC2E61,,FCNQ13MV1 / RNQ13MV1 + BRC2E61 + BYCP125K-W18 3.8 13000 Bộ,BRC2E61|BRC7F633F9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,75,FCNQ13MV1/RNQ13MV1,BRC7F633F9,,FCNQ13MV1 / RNQ13MV1 + BRC7F633F9 + BYCP125K-W18 3.8 13000 Bộ,BRC2E61|BRC7F633F9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,22,FCNQ18MV1/RNQ18MV19,BRC2E61,,FCNQ18MV1 / RNQ18MV19 + BRC2E61 + BYCP125K-W18 5.3 18000 Bộ,BRC2E61|BRC7F633F9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,80,FCNQ18MV1/RNQ18MV19,BRC7F633F9,,FCNQ18MV1 / RNQ18MV19 + BRC7F633F9 + BYCP125K-W18 5.3 18000 Bộ,BRC2E61|BRC7F633F9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,27,FCNQ21MV1/RNQ21MV19,BRC2E61,,FCNQ21MV1 / RNQ21MV19 + BRC2E61 + BYCP125K-W18 6.2 21000 Bộ,BRC2E61|BRC7F633F9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,85,FCNQ21MV1/RNQ21MV19,BRC7F633F9,,FCNQ21MV1 / RNQ21MV19 + BRC7F633F9 + BYCP125K-W18 6.2 21000 Bộ,BRC2E61|BRC7F633F9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,32,FCNQ26MV1/RNQ26MV19,BRC2E61,,FCNQ26MV1 / RNQ26MV19 + BRC2E61 + BYCP125K-W18 7.6 26000 Bộ,BRC2E61|BRC7F633F9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,90,FCNQ26MV1/RNQ26MV19,BRC7F633F9,,FCNQ26MV1 / RNQ26MV19 + BRC7F633F9 + BYCP125K-W18 7.6 26000 Bộ,BRC2E61|BRC7F633F9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,48,FCNQ26MV1/RNQ26MY1,BRC2E61,,FCNQ26MV1 / RNQ26MY1 + BRC2E61 + BYCP125K-W18 7.6 26000 Bộ,BRC2E61|BRC7F633F9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,106,FCNQ26MV1/RNQ26MY1,BRC7F633F9,,FCNQ26MV1 / RNQ26MY1 + BRC7F633F9 + BYCP125K-W18 7.6 26000 Bộ,BRC2E61|BRC7F633F9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,37,FCNQ30MV1/RNQ30MV1,BRC2E61,,FCNQ30MV1 / RNQ30MV1 + BRC2E61 + BYCP125K-W18 8.8 30000 Bộ,BRC2E61|BRC7F633F9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,95,FCNQ30MV1/RNQ30MV1,BRC7F633F9,,FCNQ30MV1 / RNQ30MV1 + BRC7F633F9 + BYCP125K-W18 8.8 30000 Bộ,BRC2E61|BRC7F633F9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,53,FCNQ30MV1/RNQ30MY1,BRC2E61,,FCNQ30MV1 / RNQ30MY1 + BRC2E61 + BYCP125K-W18 8.8 30000 Bộ,BRC2E61|BRC7F633F9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,111,FCNQ30MV1/RNQ30MY1,BRC7F633F9,,FCNQ30MV1 / RNQ30MY1 + BRC7F633F9 + BYCP125K-W18 8.8 30000 Bộ,BRC2E61|BRC7F633F9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,42,FCNQ36MV1/RNQ36MV1,BRC2E61,,FCNQ36MV1 / RNQ36MV1 + BRC2E61 + BYCP125K-W18 10.6 36000 Bộ,BRC2E61|BRC7F633F9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,100,FCNQ36MV1/RNQ36MV1,BRC7F633F9,,FCNQ36MV1 / RNQ36MV1 + BRC7F633F9 + BYCP125K-W18 10.6 36000 Bộ,BRC2E61|BRC7F633F9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,58,FCNQ36MV1/RNQ36MY1,BRC2E61,,FCNQ36MV1 / RNQ36MY1 + BRC2E61 + BYCP125K-W18 10.6 36000 Bộ,BRC2E61|BRC7F633F9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,116,FCNQ36MV1/RNQ36MY1,BRC7F633F9,,FCNQ36MV1 / RNQ36MY1 + BRC7F633F9 + BYCP125K-W18 10.6 36000 Bộ,BRC2E61|BRC7F633F9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,63,FCNQ42MV1/RNQ42MY1,BRC2E61,,FCNQ42MV1 / RNQ42MY1 + BRC2E61 + BYCP125K-W18 #REF! 12.5 42600 Bộ,BRC2E61|BRC7F633F9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,121,FCNQ42MV1/RNQ42MY1,BRC7F633F9,,FCNQ42MV1 / RNQ42MY1 + BRC7F633F9 + BYCP125K-W18 12.5 42600 Bộ,BRC2E61|BRC7F633F9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,68,FCNQ48MV1/RNQ48MY1,BRC2E61,,FCNQ48MV1 / RNQ48MY1 + BRC2E61 + BYCP125K-W18 14.1 48000 Bộ,BRC2E61|BRC7F633F9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,126,FCNQ48MV1/RNQ48MY1,BRC7F633F9,,FCNQ48MV1 / RNQ48MY1 + BRC7F633F9 + BYCP125K-W18 14.1 48000 Bộ,BRC2E61|BRC7F633F9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
HP INV,26,FCTF100AVM/RZA100DV1,BRC1H63W,BYCQ125EAF8,"FCTF100AVM / RZA100DV1 + BRC1H63W + BYCQ125EAF8 10.0
(3.2-11.2) 34,100
(10,900-38,200) 11.2
(3.5-12.5) 38,200
(11,900-42,700) Bộ",BRC1H63W,EXACT_BUNDLE_ASSIGNMENT,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
HP INV,42,FCTF100AVM/RZA100DY1,BRC1H63W,BYCQ125EAF8,"FCTF100AVM / RZA100DY1 + BRC1H63W + BYCQ125EAF8 10.0
(5.0-11.2) 34,100
(17,100-38,200) 11.2
(5.1-12.5) 38,200
(17,400-42,700) Bộ",BRC1H63W,EXACT_BUNDLE_ASSIGNMENT,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,27,FCTF100AVM/RZF100CVM,BRC1H63W,BYCQ125EAF8,"FCTF100AVM / RZF100CVM + BRC1H63W + BYCQ125EAF8 10.0
(5.0-11.2) 34,100
(17,100-38,200) Bộ",BRC1H63W,EXACT_BUNDLE_ASSIGNMENT,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,64,FCTF100AVM/RZF100CYM,BRC1H63W,BYCQ125EAF8,"FCTF100AVM / RZF100CYM + BRC1H63W + BYCQ125EAF8 10.0
(5.0-11.2) 34,100
(17,100-38,200) Bộ",BRC1H63W,EXACT_BUNDLE_ASSIGNMENT,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,43,FCTF100AVM/RZF100DVM,BRC1H63W,BYCQ125EAF8,"FCTF100AVM / RZF100DVM + BRC1H63W + BYCQ125EAF8 10.0
(5.0-11.2) 34,100
(17,100-38,200) Bộ",BRC1H63W,EXACT_BUNDLE_ASSIGNMENT,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,80,FCTF100AVM/RZF100DYM,BRC1H63W,BYCQ125EAF8,"FCTF100AVM / RZF100DYM + BRC1H63W + BYCQ125EAF8 10.0
(5.0-11.2) 34,100
(17,100-38,200) Bộ",BRC1H63W,EXACT_BUNDLE_ASSIGNMENT,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
HP INV,31,FCTF125AVM/RZA125DV1,BRC1H63W,BYCQ125EAF8,"FCTF125AVM / RZA125DV1 + BRC1H63W + BYCQ125EAF8 12.5
(5.0-14.0) 42,700
(17,100-47,800) 14.0
(5.1-16.0) 47,800
(17,400-54,600) Bộ",BRC1H63W,EXACT_BUNDLE_ASSIGNMENT,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
HP INV,47,FCTF125AVM/RZA125DY1,BRC1H63W,BYCQ125EAF8,"FCTF125AVM / RZA125DY1 + BRC1H63W + BYCQ125EAF8 12.5
(5.0-14.0) 42,700
(17,100-47,800) 14.0
(5.1-16.0) 47,800
(17,400-54,600) Bộ",BRC1H63W,EXACT_BUNDLE_ASSIGNMENT,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,32,FCTF125AVM/RZF125CVM,BRC1H63W,BYCQ125EAF8,"FCTF125AVM / RZF125CVM + BRC1H63W + BYCQ125EAF8 12.5
(5.7-14.0) 42,700
(19,500-47,800) Bộ",BRC1H63W,EXACT_BUNDLE_ASSIGNMENT,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,69,FCTF125AVM/RZF125CYM,BRC1H63W,BYCQ125EAF8,"FCTF125AVM / RZF125CYM + BRC1H63W + BYCQ125EAF8 12.5
(5.7-14.0) 42,700
(19,500-47,800) Bộ",BRC1H63W,EXACT_BUNDLE_ASSIGNMENT,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,48,FCTF125BVM/RZF125DVM,BRC1H63W,BYCQ125EAF8,"FCTF125BVM / RZF125DVM + BRC1H63W + BYCQ125EAF8 12.5
(5.7-14.0) 42,700
(19,500-47,800) Bộ",BRC1H63W,EXACT_BUNDLE_ASSIGNMENT,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,85,FCTF125BVM/RZF125DYM,BRC1H63W,BYCQ125EAF8,"FCTF125BVM / RZF125DYM + BRC1H63W + BYCQ125EAF8 12.5
(5.7-14.0) 42,700
(19,500-47,800) Bộ",BRC1H63W,EXACT_BUNDLE_ASSIGNMENT,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
HP INV,36,FCTF140AVM/RZA140DV1,BRC1H63W,BYCQ125EAF8,"FCTF140AVM / RZA140DV1 + BRC1H63W + BYCQ125EAF8 14.0
(5.0-16.0) 47,800
(17,100-54,600) 16.0
(5.1-18.0) 54,600
(17,400-61,400) Bộ",BRC1H63W,EXACT_BUNDLE_ASSIGNMENT,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
HP INV,52,FCTF140AVM/RZA140DY1,BRC1H63W,BYCQ125EAF8,"FCTF140AVM / RZA140DY1 + BRC1H63W + BYCQ125EAF8 14.0
(5.0-16.0) 47,800
(17,100-54,600) 16.0
(5.1-18.0) 54,600
(17,400-61,400) Bộ",BRC1H63W,EXACT_BUNDLE_ASSIGNMENT,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,37,FCTF140AVM/RZF140CVM,BRC1H63W,BYCQ125EAF8,"FCTF140AVM / RZF140CVM + BRC1H63W + BYCQ125EAF8 14.0
(6.2-15.5) 47,800
(21,200-52,900) Bộ",BRC1H63W,EXACT_BUNDLE_ASSIGNMENT,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,74,FCTF140AVM/RZF140CYM,BRC1H63W,BYCQ125EAF8,"FCTF140AVM / RZF140CYM + BRC1H63W + BYCQ125EAF8 14.0
(6.2-15.5) 47,800
(21,200-52,900) Bộ",BRC1H63W,EXACT_BUNDLE_ASSIGNMENT,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,53,FCTF140BVM/RZF140DVM,BRC1H63W,BYCQ125EAF8,"FCTF140BVM / RZF140DVM + BRC1H63W + BYCQ125EAF8 14.0
(6.2-15.5) 47,800
(21,200-52,900) Bộ",BRC1H63W,EXACT_BUNDLE_ASSIGNMENT,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,90,FCTF140BVM/RZF140DYM,BRC1H63W,BYCQ125EAF8,"FCTF140BVM / RZF140DYM + BRC1H63W + BYCQ125EAF8 14.0
(6.2-15.5) 47,800
(21,200-52,900) Bộ",BRC1H63W,EXACT_BUNDLE_ASSIGNMENT,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
HP INV,11,FCTF50AVM/RZA50DV2V,BRC1H63W,BYCQ125EAF8,"FCTF50AVM / RZA50DV2V + BRC1H63W + BYCQ125EAF8 5.0
(1.4-6.0) 17,100
(4,800-20,500) 6.0
(1.4-7.1) 20,500
(4,800-24,200) Bộ",BRC1H63W,EXACT_BUNDLE_ASSIGNMENT,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,12,FCTF50AVM/RZF50DVM,BRC1H63W,BYCQ125EAF8,"FCTF50AVM / RZF50DVM + BRC1H63W + BYCQ125EAF8 5.0
(2.3-5.6) 17,100
(7,800-19,100) Bộ",BRC1H63W,EXACT_BUNDLE_ASSIGNMENT,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
HP INV,16,FCTF60AVM/RZA60DV2V,BRC1H63W,BYCQ125EAF8,"FCTF60AVM / RZA60DV2V + BRC1H63W + BYCQ125EAF8 6.0
(1.4-7.1) 20,500
(4,800-24,200) 7.1
(1.4-8.0) 23,200
(4,800-27,300) Bộ",BRC1H63W,EXACT_BUNDLE_ASSIGNMENT,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,17,FCTF60AVM/RZF60DVM,BRC1H63W,BYCQ125EAF8,"FCTF60AVM / RZF60DVM + BRC1H63W + BYCQ125EAF8 6.0
(2.6-6.3) 20,500
(8,900-21,500) Bộ",BRC1H63W,EXACT_BUNDLE_ASSIGNMENT,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
HP INV,21,FCTF71AVM/RZA71DV1,BRC1H63W,BYCQ125EAF8,"FCTF71AVM / RZA71DV1 + BRC1H63W + BYCQ125EAF8 7.1
(3.2-8.0) 24,200
(10,900-27,300) 8.0
(3.5-9.0) 27,300
(12,000-30,700) Bộ",BRC1H63W,EXACT_BUNDLE_ASSIGNMENT,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,22,FCTF71AVM/RZF71DVM,BRC1H63W,BYCQ125EAF8,"FCTF71AVM / RZF71DVM + BRC1H63W + BYCQ125EAF8 7.1
(3.2-8.0) 24,200
(10,900-27,300) Bộ",BRC1H63W,EXACT_BUNDLE_ASSIGNMENT,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,59,FCTF71AVM/RZF71DYM,BRC1H63W,BYCQ125EAF8,"FCTF71AVM / RZF71DYM + BRC1H63W + BYCQ125EAF8 7.1
(3.2-8.0) 24,200
(10,900-27,300) Bộ",BRC1H63W,EXACT_BUNDLE_ASSIGNMENT,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
NON INV,162,FDBNQ09MV1V/RNQ09MV1V,BRC2E61,,FDBNQ09MV1V / RNQ09MV1V + BRC2E61 2.7 9200 Bộ,BRC2E61|BRC4C64-9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,218,FDBNQ09MV1V/RNQ09MV1V,BRC4C64-9,,FDBNQ09MV1V / RNQ09MV1V + BRC4C64-9 2.7 9200 Bộ,BRC2E61|BRC4C64-9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,166,FDBNQ13MV1V/RNQ13MV1V,BRC2E61,,FDBNQ13MV1V / RNQ13MV1V + BRC2E61 3.8 13000 Bộ,BRC2E61|BRC4C64-9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,222,FDBNQ13MV1V/RNQ13MV1V,BRC4C64-9,,FDBNQ13MV1V / RNQ13MV1V + BRC4C64-9 3.8 13000 Bộ,BRC2E61|BRC4C64-9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,170,FDBNQ18MV1V/RNQ18MV1V,BRC2E61,,FDBNQ18MV1V / RNQ18MV1V + BRC2E61 5.2 17700 Bộ,BRC2E61|BRC4C64-9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,226,FDBNQ18MV1V/RNQ18MV1V,BRC4C64-9,,FDBNQ18MV1V / RNQ18MV1V + BRC4C64-9 5.2 17700 Bộ,BRC2E61|BRC4C64-9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,174,FDBNQ21MV1V/RNQ21MV1V,BRC2E61,,FDBNQ21MV1V / RNQ21MV1V + BRC2E61 6.2 21000 Bộ,BRC2E61|BRC4C64-9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,230,FDBNQ21MV1V/RNQ21MV1V,BRC4C64-9,,FDBNQ21MV1V / RNQ21MV1V + BRC4C64-9 6.2 21000 Bộ,BRC2E61|BRC4C64-9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,178,FDBNQ24MV1V/RNQ24MV1V,BRC2E61,,FDBNQ24MV1V / RNQ24MV1V + BRC2E61 7.1 24200 Bộ,BRC2E61|BRC4C64-9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,234,FDBNQ24MV1V/RNQ24MV1V,BRC4C64-9,,FDBNQ24MV1V / RNQ24MV1V + BRC4C64-9 7.1 24200 Bộ,BRC2E61|BRC4C64-9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
CO INV,954,FDLF40DV1/RZFC40EVM,BRC2E61,,"FDLF40DV1 / RZFC40EVM + BRC2E61 4.0
(1.8-4.5) 13,600
(6,100-15,400) Bộ",BRC2E61|BRC4C66,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
CO INV,985,FDLF40DV1/RZFC40EVM,BRC4C66,,"FDLF40DV1 / RZFC40EVM + BRC4C66 4.0
(1.8-4.5) 13,600
(6,100-15,400) Bộ",BRC2E61|BRC4C66,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
CO INV,958,FDLF50DV1/RZFC50EVM,BRC2E61,,"FDLF50DV1 / RZFC50EVM + BRC2E61 5.0
(2.3-5.6) 17,000
(7,800-19,100) Bộ",BRC2E61|BRC4C66,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
CO INV,989,FDLF50DV1/RZFC50EVM,BRC4C66,,"FDLF50DV1 / RZFC50EVM + BRC4C66 5.0
(2.3-5.6) 17,000
(7,800-19,100) Bộ",BRC2E61|BRC4C66,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
CO INV,962,FDLF60DV1/RZFC60EVM,BRC2E61,,"FDLF60DV1 / RZFC60EVM + BRC2E61 6.0
(2.6-6.3) 20,500
(8,900-21,500) Bộ",BRC2E61|BRC4C66,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
CO INV,993,FDLF60DV1/RZFC60EVM,BRC4C66,,"FDLF60DV1 / RZFC60EVM + BRC4C66 6.0
(2.6-6.3) 20,500
(8,900-21,500) Bộ",BRC2E61|BRC4C66,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
CO INV,966,FDLF71DV1/RZFC71EVM,BRC2E61,,"FDLF71DV1 / RZFC71EVM + BRC2E61 7.1
(3.2-8.0) 24,200
(10,900-27,300) Bộ",BRC2E61|BRC4C66,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
CO INV,997,FDLF71DV1/RZFC71EVM,BRC4C66,,"FDLF71DV1 / RZFC71EVM + BRC4C66 7.1
(3.2-8.0) 24,200
(10,900-27,300) Bộ",BRC2E61|BRC4C66,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
CO INV,975,FDLF71DV1/RZFC71EY1,BRC2E61,,"FDLF71DV1 / RZFC71EY1 + BRC2E61 7.1
(3.2-8.0) 24,200
(10,900-27,300) Bộ",BRC2E61|BRC4C66,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
CO INV,1006,FDLF71DV1/RZFC71EY1,BRC4C66,,"FDLF71DV1 / RZFC71EY1 + BRC4C66 7.1
(3.2-8.0) 24,200
(10,900-27,300) Bộ",BRC2E61|BRC4C66,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
CO INV,970,FDLF85DV1/RZFC85EVM,BRC2E61,,"FDLF85DV1 / RZFC85EVM + BRC2E61 8.5
(4.2-10.0) 29,000
(14,300-34,100) Bộ",BRC2E61|BRC4C66,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
CO INV,1001,FDLF85DV1/RZFC85EVM,BRC4C66,,"FDLF85DV1 / RZFC85EVM + BRC4C66 8.5
(4.2-10.0) 29,000
(14,300-34,100) Bộ",BRC2E61|BRC4C66,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
CO INV,979,FDLF85DV1/RZFC85EY1,BRC2E61,,"FDLF85DV1 / RZFC85EY1 + BRC2E61 8.5
(4.2-10.0) 29,000
(14,300-34,100) Bộ",BRC2E61|BRC4C66,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
CO INV,1010,FDLF85DV1/RZFC85EY1,BRC4C66,,"FDLF85DV1 / RZFC85EY1 + BRC4C66 8.5
(4.2-10.0) 29,000
(14,300-34,100) Bộ",BRC2E61|BRC4C66,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,184,FDMNQ26MV1/RNQ26MV19,BRC2E61,,FDMNQ26MV1 / RNQ26MV19 + BRC2E61 7.6 26000 Bộ,BRC2E61|BRC4C64-9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,240,FDMNQ26MV1/RNQ26MV19,BRC4C64-9,,FDMNQ26MV1 / RNQ26MV19 + BRC4C64-9 7.6 26000 Bộ,BRC2E61|BRC4C64-9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,197,FDMNQ26MV1/RNQ26MY1,BRC2E61,,FDMNQ26MV1 / RNQ26MY1 + BRC2E61 7.6 26000 Bộ,BRC2E61|BRC4C64-9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,253,FDMNQ26MV1/RNQ26MY1,BRC4C64-9,,FDMNQ26MV1 / RNQ26MY1 + BRC4C64-9 7.6 26000 Bộ,BRC2E61|BRC4C64-9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,188,FDMNQ30MV1/RNQ30MV1,BRC2E61,,FDMNQ30MV1 / RNQ30MV1 + BRC2E61 8.8 30000 Bộ,BRC2E61|BRC4C64-9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,244,FDMNQ30MV1/RNQ30MV1,BRC4C64-9,,FDMNQ30MV1 / RNQ30MV1 + BRC4C64-9 8.8 30000 Bộ,BRC2E61|BRC4C64-9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,201,FDMNQ30MV1/RNQ30MY1,BRC2E61,,FDMNQ30MV1 / RNQ30MY1 + BRC2E61 8.8 30000 Bộ,BRC2E61|BRC4C64-9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,257,FDMNQ30MV1/RNQ30MY1,BRC4C64-9,,FDMNQ30MV1 / RNQ30MY1 + BRC4C64-9 8.8 30000 Bộ,BRC2E61|BRC4C64-9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
NON INV,192,FDMNQ36MV1/RNQ36MV1,BRC2E61,,FDMNQ36MV1 / RNQ36MV1 + BRC2E61 10.6 36000 Bộ,BRC2E61|BRC4C64-9,COMPATIBILITY_ONLY,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
